epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,799,,,0.7189313769340515,,
0,809,,,1.206725001335144,,
0,819,,,0.26925691962242126,,
0,829,,,0.5888310074806213,,
0,839,,,0.705179750919342,,
0,849,,,0.5748745799064636,,
0,859,,,2.6171927452087402,,
0,869,,,0.3466452956199646,,
0,879,,,0.3994698226451874,,
0,889,,,0.34967562556266785,,
0,899,,,0.6152052879333496,,
0,909,,,0.38880544900894165,,
0,919,,,0.8952329158782959,,
0,929,,,0.21362434327602386,,
0,939,,,0.26681920886039734,,
0,949,,,0.9734463691711426,,
0,959,,,0.7879389524459839,,
0,969,,,0.24388444423675537,,
0,979,,,1.0400460958480835,,
0,989,,,1.2930653095245361,,
0,999,,,0.3305060565471649,,
0,1009,,,0.7545934915542603,,
0,1019,,,0.09561667591333389,,
0,1029,,,0.7883809804916382,,
0,1039,,,0.16311515867710114,,
0,1049,,,0.6194537878036499,,
0,1059,,,0.16438211500644684,,
0,1069,,,0.9399446845054626,,
0,1079,,,0.13192661106586456,,
0,1089,,,0.04915008321404457,,
0,1099,,,1.020734190940857,,
0,1109,,,0.5084667205810547,,
0,1119,,,0.3941493034362793,,
0,1129,,,0.5482814311981201,,
0,1139,,,0.12720797955989838,,
0,1149,,,0.38454824686050415,,
0,1159,,,0.29281291365623474,,
0,1169,,,0.05224521830677986,,
0,1179,,,0.07995785027742386,,
0,1189,,,0.204913929104805,,
0,1199,,,0.9407570362091064,,
0,1209,,,0.06073085591197014,,
0,1219,,,0.07084010541439056,,
0,1229,,,0.26379331946372986,,
0,1239,,,0.4759690463542938,,
0,1249,,,0.2186194658279419,,
0,1259,,,0.23239505290985107,,
0,1269,,,0.6147237420082092,,
0,1279,,,0.30133432149887085,,
0,1289,,,0.08665136247873306,,
0,1299,,,1.016679048538208,,
0,1309,,,0.2690497636795044,,
0,1319,,,0.16410493850708008,,
0,1329,,,0.08798032999038696,,
0,1339,,,0.11287954449653625,,
0,1349,,,0.15960313379764557,,
0,1359,,,1.4005111455917358,,
0,1369,,,0.04856758564710617,,
0,1379,,,2.1238129138946533,,
0,1389,,,0.43677836656570435,,
0,1399,,,0.6527299284934998,,
0,1409,,,0.10672963410615921,,
0,1419,,,0.4768451154232025,,
0,1429,,,0.5688555836677551,,
0,1439,,,0.19128119945526123,,
0,1449,,,0.10362006723880768,,
0,1459,,,0.0633915364742279,,
0,1469,,,0.17302288115024567,,
0,1479,,,0.07056159526109695,,
0,1489,,,0.12705758213996887,,
0,1499,,,0.39368224143981934,,
0,1509,,,0.17079098522663116,,
0,1519,,,0.044825877994298935,,
0,1529,,,0.5445656776428223,,
0,1539,,,2.341486692428589,,
0,1549,,,0.150262713432312,,
0,1559,,,2.2969088554382324,,
0,1569,,,0.10974564403295517,,
0,1579,,,0.9260944724082947,,
0,1589,,,1.8860405683517456,,
0,1599,,,0.8473042249679565,,
0,1609,,,1.1026360988616943,,
0,1619,,,1.2371107339859009,,
0,1629,,,0.31394362449645996,,
0,1639,,,0.5997188091278076,,
0,1649,,,0.38333413004875183,,
0,1659,,,0.14868183434009552,,
0,1669,,,0.11604359745979309,,
0,1679,,,1.4001879692077637,,
0,1689,,,0.3547176420688629,,
0,1699,,,0.12094365805387497,,
0,1709,,,2.5166983604431152,,
0,1719,,,0.9584912061691284,,
0,1729,,,0.2301943004131317,,
0,1739,,,0.1264737993478775,,
0,1749,,,0.5385075807571411,,
0,1759,,,0.7573368549346924,,
0,1761,,,,0.8284090757369995,0.4859466254711151
0,1761,0.7372604608535767,0.7751888036727905,,,
1,1769,,,2.5755412578582764,,
1,1779,,,0.3099943995475769,,
1,1789,,,0.15269239246845245,,
1,1799,,,0.274650514125824,,
1,1809,,,0.6589534878730774,,
1,1819,,,0.28442466259002686,,
1,1829,,,0.10859856754541397,,
1,1839,,,0.07984492927789688,,
1,1849,,,0.042867761105298996,,
1,1859,,,0.16409319639205933,,
1,1869,,,0.07449492812156677,,
1,1879,,,0.050855111330747604,,
1,1889,,,0.14701378345489502,,
1,1899,,,0.17568624019622803,,
1,1909,,,0.04238063469529152,,
1,1919,,,0.6394116282463074,,
1,1929,,,0.08346202969551086,,
1,1939,,,0.11987175047397614,,
1,1949,,,0.3693544268608093,,
1,1959,,,0.05552388355135918,,
1,1969,,,0.3754684627056122,,
1,1979,,,0.3043282628059387,,
1,1989,,,0.2883170545101166,,
1,1999,,,0.1858636438846588,,
1,2009,,,0.025957923382520676,,
1,2019,,,0.18325884640216827,,
1,2029,,,0.2310522049665451,,
1,2039,,,0.1909669041633606,,
1,2049,,,0.13701926171779633,,
1,2059,,,0.04416436702013016,,
1,2069,,,1.4694414138793945,,
1,2079,,,1.0265679359436035,,
1,2089,,,0.11041206866502762,,
1,2099,,,0.13841590285301208,,
1,2109,,,0.655540943145752,,
1,2119,,,0.03875093534588814,,
1,2129,,,0.3241559863090515,,
1,2139,,,0.32203325629234314,,
1,2149,,,0.02459002286195755,,
1,2159,,,1.784136176109314,,
1,2169,,,0.1891399472951889,,
1,2179,,,0.46131792664527893,,
1,2189,,,0.14992129802703857,,
1,2199,,,0.17160464823246002,,
1,2209,,,1.3640536069869995,,
1,2219,,,1.5070111751556396,,
1,2229,,,0.13507939875125885,,
1,2239,,,0.3355156481266022,,
1,2249,,,0.14152371883392334,,
1,2259,,,0.06465941667556763,,
1,2269,,,0.14359718561172485,,
1,2279,,,0.29521188139915466,,
1,2289,,,1.029008388519287,,
1,2299,,,0.039561282843351364,,
1,2309,,,0.2739697992801666,,
1,2319,,,0.21229501068592072,,
1,2329,,,0.207539901137352,,
1,2339,,,0.03405650332570076,,
1,2349,,,0.04963798075914383,,
1,2359,,,0.08718482404947281,,
1,2369,,,0.06844507157802582,,
1,2379,,,0.6057774424552917,,
1,2389,,,0.29419437050819397,,
1,2399,,,0.13680681586265564,,
1,2409,,,0.2242782711982727,,
1,2419,,,0.03841958940029144,,
1,2429,,,0.16960005462169647,,
1,2439,,,1.5389046669006348,,
1,2449,,,0.31867361068725586,,
1,2459,,,0.2917892336845398,,
1,2469,,,0.139286071062088,,
1,2479,,,0.42161646485328674,,
1,2489,,,0.05916036665439606,,
1,2499,,,0.8744049668312073,,
1,2509,,,0.09729217737913132,,
1,2519,,,0.038059379905462265,,
1,2529,,,0.022748347371816635,,
1,2539,,,3.3980207443237305,,
1,2549,,,0.2208317518234253,,
1,2559,,,1.4757031202316284,,
1,2569,,,1.2824565172195435,,
1,2579,,,0.20742231607437134,,
1,2589,,,0.26851847767829895,,
1,2599,,,0.021041128784418106,,
1,2609,,,0.052642468363046646,,
1,2619,,,0.18048755824565887,,
1,2629,,,0.28630852699279785,,
1,2639,,,0.7106288075447083,,
1,2649,,,0.15414676070213318,,
1,2659,,,0.2122584730386734,,
1,2669,,,0.8563758134841919,,
1,2679,,,0.1326441764831543,,
1,2689,,,0.11327268183231354,,
1,2699,,,0.4086270332336426,,
1,2709,,,0.6764320135116577,,
1,2719,,,0.28920692205429077,,
1,2729,,,0.08656168729066849,,
1,2739,,,0.15702277421951294,,
1,2749,,,0.2593526244163513,,
1,2759,,,0.07256615906953812,,
1,2769,,,0.13336928188800812,,
1,2779,,,1.0813734531402588,,
1,2789,,,0.17304062843322754,,
1,2799,,,0.25884202122688293,,
1,2809,,,0.017171282321214676,,
1,2819,,,0.16171099245548248,,
1,2829,,,1.0324125289916992,,
1,2839,,,0.9250567555427551,,
1,2849,,,2.1433470249176025,,
1,2859,,,0.018741058185696602,,
1,2869,,,0.11216095089912415,,
1,2879,,,0.5084686279296875,,
1,2889,,,2.2080063819885254,,
1,2899,,,0.2546009123325348,,
1,2909,,,1.6433521509170532,,
1,2919,,,0.1920790672302246,,
1,2929,,,0.038318976759910583,,
1,2939,,,1.4238827228546143,,
1,2949,,,0.21444544196128845,,
1,2959,,,0.5668554306030273,,
1,2969,,,0.1551753580570221,,
1,2979,,,0.3305562436580658,,
1,2989,,,0.0295022651553154,,
1,2999,,,0.5263531804084778,,
1,3009,,,0.12259778380393982,,
1,3019,,,0.21389392018318176,,
1,3029,,,0.1129118874669075,,
1,3039,,,0.15951183438301086,,
1,3049,,,0.4299220144748688,,
1,3059,,,0.11420363932847977,,
1,3069,,,0.07595114409923553,,
1,3079,,,0.09347010403871536,,
1,3089,,,0.03509359806776047,,
1,3099,,,1.526837706565857,,
1,3109,,,0.10560505837202072,,
1,3119,,,0.08677346259355545,,
1,3129,,,0.6401112675666809,,
1,3139,,,0.05816080793738365,,
1,3149,,,1.0499933958053589,,
1,3159,,,1.0048635005950928,,
1,3169,,,2.2749521732330322,,
1,3179,,,0.05790824443101883,,
1,3189,,,2.5429468154907227,,
1,3199,,,1.0785328149795532,,
1,3209,,,0.8930296897888184,,
1,3219,,,0.7664660811424255,,
1,3229,,,0.041190337389707565,,
1,3239,,,1.8550975322723389,,
1,3249,,,0.033091217279434204,,
1,3259,,,0.10184375196695328,,
1,3269,,,1.9199734926223755,,
1,3279,,,0.08808198571205139,,
1,3289,,,0.030830159783363342,,
1,3299,,,0.06491728872060776,,
1,3309,,,0.2710939943790436,,
1,3319,,,0.07645294815301895,,
1,3329,,,1.1345646381378174,,
1,3339,,,0.2325967252254486,,
1,3349,,,0.16204309463500977,,
1,3359,,,0.059680137783288956,,
1,3369,,,0.08757345378398895,,
1,3379,,,0.051434170454740524,,
1,3389,,,0.2277734875679016,,
1,3399,,,0.4114193320274353,,
1,3409,,,1.2582083940505981,,
1,3419,,,0.254206120967865,,
1,3429,,,0.08101820945739746,,
1,3439,,,0.3683681786060333,,
1,3449,,,0.7774081230163574,,
1,3459,,,0.21477165818214417,,
1,3469,,,0.41528135538101196,,
1,3479,,,0.02208789810538292,,
1,3489,,,0.1377178579568863,,
1,3499,,,0.12892702221870422,,
1,3509,,,0.011301405727863312,,
1,3519,,,0.05995182320475578,,
1,3523,,,,0.8647727370262146,0.44361788034439087
1,3523,0.835628092288971,0.440273642539978,,,
2,3529,,,0.03178374841809273,,
2,3539,,,1.1567522287368774,,
2,3549,,,0.19119593501091003,,
2,3559,,,0.2032259702682495,,
2,3569,,,0.12436226010322571,,
2,3579,,,0.19503095746040344,,
2,3589,,,0.9044376015663147,,
2,3599,,,0.24335114657878876,,
2,3609,,,0.0741756334900856,,
2,3619,,,0.37618714570999146,,
2,3629,,,0.03939471393823624,,
2,3639,,,0.052764128893613815,,
2,3649,,,0.04731767997145653,,
2,3659,,,0.13786280155181885,,
2,3669,,,0.32807642221450806,,
2,3679,,,0.016604967415332794,,
2,3689,,,0.10496847331523895,,
2,3699,,,0.5653350353240967,,
2,3709,,,0.04104764387011528,,
2,3719,,,1.543294906616211,,
2,3729,,,0.14232611656188965,,
2,3739,,,1.017486333847046,,
2,3749,,,1.0934699773788452,,
2,3759,,,1.3886469602584839,,
2,3769,,,0.23563550412654877,,
2,3779,,,0.08830972760915756,,
2,3789,,,0.20412853360176086,,
2,3799,,,0.1435365527868271,,
2,3809,,,0.07183188199996948,,
2,3819,,,0.10143079608678818,,
2,3829,,,0.06767672300338745,,
2,3839,,,0.1774134337902069,,
2,3849,,,0.08033350855112076,,
2,3859,,,0.27551162242889404,,
2,3869,,,0.13284827768802643,,
2,3879,,,0.102641761302948,,
2,3889,,,0.08484014123678207,,
2,3899,,,0.03152652084827423,,
2,3909,,,0.025554180145263672,,
2,3919,,,0.3052191138267517,,
2,3929,,,1.383440375328064,,
2,3939,,,1.2444900274276733,,
2,3949,,,0.02034911885857582,,
2,3959,,,0.06809816509485245,,
2,3969,,,0.7563362121582031,,
2,3979,,,0.3441877067089081,,
2,3989,,,0.3537544906139374,,
2,3999,,,0.07736863195896149,,
2,4009,,,0.9591804146766663,,
2,4019,,,0.040345657616853714,,
2,4029,,,0.11281565576791763,,
2,4039,,,0.12923789024353027,,
2,4049,,,1.8312243223190308,,
2,4059,,,0.47426584362983704,,
2,4069,,,0.04391668736934662,,
2,4079,,,0.654392659664154,,
2,4089,,,0.027282562106847763,,
2,4099,,,0.3775104582309723,,
2,4109,,,0.6859245300292969,,
2,4119,,,0.10397106409072876,,
2,4129,,,0.05271269008517265,,
2,4139,,,0.032855719327926636,,
2,4149,,,0.049664370715618134,,
2,4159,,,0.07715458422899246,,
2,4169,,,0.10492480546236038,,
2,4179,,,0.07020103186368942,,
2,4189,,,1.435855507850647,,
2,4199,,,0.1607000231742859,,
2,4209,,,0.5135132670402527,,
2,4219,,,0.49811050295829773,,
2,4229,,,0.08830573409795761,,
2,4239,,,0.07359202951192856,,
2,4249,,,1.479080080986023,,
2,4259,,,1.877278208732605,,
2,4269,,,0.8728113770484924,,
2,4279,,,0.058782923966646194,,
2,4289,,,0.5470570921897888,,
2,4299,,,1.702582836151123,,
2,4309,,,0.27844634652137756,,
2,4319,,,0.15085476636886597,,
2,4329,,,0.2518983483314514,,
2,4339,,,0.6648803949356079,,
2,4349,,,0.10716724395751953,,
2,4359,,,0.20401357114315033,,
2,4369,,,0.07030324637889862,,
2,4379,,,2.22424054145813,,
2,4389,,,0.2568325102329254,,
2,4399,,,0.06609698385000229,,
2,4409,,,0.26742246747016907,,
2,4419,,,0.07545045763254166,,
2,4429,,,1.1190590858459473,,
2,4439,,,0.04293188080191612,,
2,4449,,,0.7895887494087219,,
2,4459,,,0.12359531223773956,,
2,4469,,,0.2580927908420563,,
2,4479,,,0.01127792987972498,,
2,4489,,,0.08927787840366364,,
2,4499,,,0.20168401300907135,,
2,4509,,,0.19490844011306763,,
2,4519,,,1.1862766742706299,,
2,4529,,,0.0893547311425209,,
2,4539,,,0.0313410647213459,,
2,4549,,,0.06027299538254738,,
2,4559,,,0.16660675406455994,,
2,4569,,,0.14144566655158997,,
2,4579,,,0.23803693056106567,,
2,4589,,,0.22749710083007812,,
2,4599,,,0.173096165060997,,
2,4609,,,0.07541324943304062,,
2,4619,,,0.18493323028087616,,
2,4629,,,0.16268812119960785,,
2,4639,,,0.04766066372394562,,
2,4649,,,1.1114965677261353,,
2,4659,,,1.1920702457427979,,
2,4669,,,0.12234149873256683,,
2,4679,,,3.0783331394195557,,
2,4689,,,0.07996004819869995,,
2,4699,,,0.040733516216278076,,
2,4709,,,1.978600025177002,,
2,4719,,,0.09690742194652557,,
2,4729,,,0.14950740337371826,,
2,4739,,,0.0687597319483757,,
2,4749,,,0.031017594039440155,,
2,4759,,,0.10935840010643005,,
2,4769,,,1.563407063484192,,
2,4779,,,0.04402291029691696,,
2,4789,,,0.08567328006029129,,
2,4799,,,1.0642274618148804,,
2,4809,,,0.24606555700302124,,
2,4819,,,0.07481706142425537,,
2,4829,,,0.05970585346221924,,
2,4839,,,1.3716344833374023,,
2,4849,,,0.10075496882200241,,
2,4859,,,0.17530053853988647,,
2,4869,,,2.353626251220703,,
2,4879,,,0.16685570776462555,,
2,4889,,,0.26424068212509155,,
2,4899,,,1.471567988395691,,
2,4909,,,0.08158844709396362,,
2,4919,,,0.10000395029783249,,
2,4929,,,0.5591638684272766,,
2,4939,,,0.05538726598024368,,
2,4949,,,0.04012726619839668,,
2,4959,,,0.07710210978984833,,
2,4969,,,0.08712070435285568,,
2,4979,,,0.3484111428260803,,
2,4989,,,0.07059121131896973,,
2,4999,,,0.09001284837722778,,
2,5009,,,0.06508547812700272,,
2,5019,,,0.06768503040075302,,
2,5029,,,0.3484369218349457,,
2,5039,,,0.07958725839853287,,
2,5049,,,0.06363718956708908,,
2,5059,,,1.6848276853561401,,
2,5069,,,0.523052453994751,,
2,5079,,,0.27452608942985535,,
2,5089,,,0.028453312814235687,,
2,5099,,,0.2221311777830124,,
2,5109,,,0.06335622817277908,,
2,5119,,,0.2521118223667145,,
2,5129,,,0.11608395725488663,,
2,5139,,,1.3109420537948608,,
2,5149,,,0.109226755797863,,
2,5159,,,0.09162984043359756,,
2,5169,,,0.04359037056565285,,
2,5179,,,0.09511163085699081,,
2,5189,,,0.02572883479297161,,
2,5199,,,0.2955769896507263,,
2,5209,,,0.05287420004606247,,
2,5219,,,0.3757260739803314,,
2,5229,,,0.19222168624401093,,
2,5239,,,0.13055317103862762,,
2,5249,,,0.6534234881401062,,
2,5259,,,0.038523223251104355,,
2,5269,,,0.02876325324177742,,
2,5279,,,0.14006772637367249,,
2,5285,,,,0.8806818127632141,0.3837538957595825
2,5285,0.8668559193611145,0.36718854308128357,,,
3,5289,,,0.039909712970256805,,
3,5299,,,0.14873355627059937,,
3,5309,,,0.6371020078659058,,
3,5319,,,0.07434877008199692,,
3,5329,,,0.14331361651420593,,
3,5339,,,0.024920742958784103,,
3,5349,,,0.18911728262901306,,
3,5359,,,0.10375428199768066,,
3,5369,,,0.4282013773918152,,
3,5379,,,0.18422403931617737,,
3,5389,,,1.3260713815689087,,
3,5399,,,1.0304512977600098,,
3,5409,,,0.20267313718795776,,
3,5419,,,0.030943039804697037,,
3,5429,,,0.17684023082256317,,
3,5439,,,0.12490393221378326,,
3,5449,,,0.37656670808792114,,
3,5459,,,0.0683460459113121,,
3,5469,,,0.00693963747471571,,
3,5479,,,0.024534234777092934,,
3,5489,,,0.06773988902568817,,
3,5499,,,0.07679271697998047,,
3,5509,,,0.1966785043478012,,
3,5519,,,0.029046572744846344,,
3,5529,,,0.21825933456420898,,
3,5539,,,0.07058360427618027,,
3,5549,,,0.026724647730588913,,
3,5559,,,0.06433844566345215,,
3,5569,,,0.21145714819431305,,
3,5579,,,0.22105121612548828,,
3,5589,,,0.251526802778244,,
3,5599,,,2.8616890907287598,,
3,5609,,,0.08779080957174301,,
3,5619,,,0.4022164046764374,,
3,5629,,,0.061620961874723434,,
3,5639,,,0.15645331144332886,,
3,5649,,,0.6699292063713074,,
3,5659,,,1.5838909149169922,,
3,5669,,,0.14524056017398834,,
3,5679,,,0.03281564638018608,,
3,5689,,,0.13264591991901398,,
3,5699,,,1.2454789876937866,,
3,5709,,,0.06300190836191177,,
3,5719,,,0.036904364824295044,,
3,5729,,,0.27136656641960144,,
3,5739,,,0.12071360647678375,,
3,5749,,,0.06353060156106949,,
3,5759,,,0.5631856322288513,,
3,5769,,,0.03458697721362114,,
3,5779,,,0.0698230192065239,,
3,5789,,,0.04406420886516571,,
3,5799,,,0.04301801696419716,,
3,5809,,,0.0267344918102026,,
3,5819,,,0.08100857585668564,,
3,5829,,,0.07873138040304184,,
3,5839,,,2.6409363746643066,,
3,5849,,,0.5005452632904053,,
3,5859,,,0.06085488572716713,,
3,5869,,,0.11304972320795059,,
3,5879,,,0.09226986765861511,,
3,5889,,,0.8070432543754578,,
3,5899,,,0.013551419600844383,,
3,5909,,,0.04087015986442566,,
3,5919,,,0.06153809279203415,,
3,5929,,,0.025716062635183334,,
3,5939,,,0.04798009619116783,,
3,5949,,,0.10653546452522278,,
3,5959,,,1.2552827596664429,,
3,5969,,,0.02545127458870411,,
3,5979,,,0.4902971088886261,,
3,5989,,,1.4553905725479126,,
3,5999,,,0.08131491392850876,,
3,6009,,,0.011398406699299812,,
3,6019,,,0.026635371148586273,,
3,6029,,,0.019389746710658073,,
3,6039,,,0.11041953414678574,,
3,6049,,,0.10293472558259964,,
3,6059,,,0.07072488963603973,,
3,6069,,,0.08755191415548325,,
3,6079,,,0.02171168103814125,,
3,6089,,,1.9758974313735962,,
3,6099,,,0.012690997682511806,,
3,6109,,,0.030673103407025337,,
3,6119,,,0.1419515460729599,,
3,6129,,,0.06244794279336929,,
3,6139,,,0.07382595539093018,,
3,6149,,,0.06181129068136215,,
3,6159,,,0.47959429025650024,,
3,6169,,,0.04146936163306236,,
3,6179,,,0.15752418339252472,,
3,6189,,,0.020511193200945854,,
3,6199,,,0.4701492190361023,,
3,6209,,,0.42503052949905396,,
3,6219,,,0.1754666119813919,,
3,6229,,,0.17643456161022186,,
3,6239,,,0.15625181794166565,,
3,6249,,,0.23419244587421417,,
3,6259,,,0.01992190256714821,,
3,6269,,,0.12723636627197266,,
3,6279,,,0.24955537915229797,,
3,6289,,,0.18061158061027527,,
3,6299,,,0.09590201824903488,,
3,6309,,,1.9013724327087402,,
3,6319,,,0.20398709177970886,,
3,6329,,,0.009455027990043163,,
3,6339,,,0.03230970352888107,,
3,6349,,,0.015767766162753105,,
3,6359,,,0.025405650958418846,,
3,6369,,,0.06102786958217621,,
3,6379,,,0.812511146068573,,
3,6389,,,0.013514388352632523,,
3,6399,,,0.07748560607433319,,
3,6409,,,0.5869064331054688,,
3,6419,,,0.8649897575378418,,
3,6429,,,0.06961279362440109,,
3,6439,,,0.16056250035762787,,
3,6449,,,0.09897006303071976,,
3,6459,,,0.6131471395492554,,
3,6469,,,0.7895592451095581,,
3,6479,,,0.057623084634542465,,
3,6489,,,1.3806118965148926,,
3,6499,,,0.10618672519922256,,
3,6509,,,0.15222802758216858,,
3,6519,,,0.14657633006572723,,
3,6529,,,0.055133383721113205,,
3,6539,,,0.34728705883026123,,
3,6549,,,0.2013774961233139,,
3,6559,,,0.05486299842596054,,
3,6569,,,0.06686960160732269,,
3,6579,,,0.27918073534965515,,
3,6589,,,0.12859472632408142,,
3,6599,,,0.046037498861551285,,
3,6609,,,0.24530285596847534,,
3,6619,,,0.026711566373705864,,
3,6629,,,0.018466975539922714,,
3,6639,,,0.5369881987571716,,
3,6649,,,0.37979376316070557,,
3,6659,,,0.19187363982200623,,
3,6669,,,0.4500640630722046,,
3,6679,,,0.48854124546051025,,
3,6689,,,2.8860373497009277,,
3,6699,,,0.055465180426836014,,
3,6709,,,0.19486406445503235,,
3,6719,,,1.851929783821106,,
3,6729,,,0.056834589689970016,,
3,6739,,,0.04533063992857933,,
3,6749,,,0.1413482427597046,,
3,6759,,,0.07729516923427582,,
3,6769,,,0.011948713101446629,,
3,6779,,,0.8931229114532471,,
3,6789,,,0.10480325669050217,,
3,6799,,,0.05076678842306137,,
3,6809,,,0.03340741619467735,,
3,6819,,,0.5793887376785278,,
3,6829,,,0.6997944712638855,,
3,6839,,,0.22373464703559875,,
3,6849,,,0.017648085951805115,,
3,6859,,,1.2215282917022705,,
3,6869,,,0.027623822912573814,,
3,6879,,,0.053533583879470825,,
3,6889,,,0.05426982045173645,,
3,6899,,,0.02473520301282406,,
3,6909,,,0.5693284273147583,,
3,6919,,,0.0710013285279274,,
3,6929,,,0.014601258561015129,,
3,6939,,,0.05720390006899834,,
3,6949,,,0.06739301234483719,,
3,6959,,,0.0559164360165596,,
3,6969,,,0.026642732322216034,,
3,6979,,,1.6975302696228027,,
3,6989,,,0.04588204249739647,,
3,6999,,,0.025189604610204697,,
3,7009,,,0.3942716121673584,,
3,7019,,,0.07424428313970566,,
3,7029,,,0.07279901951551437,,
3,7039,,,0.8592721223831177,,
3,7047,,,,0.8681818246841431,0.378939151763916
3,7047,0.8767920732498169,0.3279237151145935,,,
4,7049,,,0.0679936558008194,,
4,7059,,,1.7451133728027344,,
4,7069,,,0.19535121321678162,,
4,7079,,,0.06362062692642212,,
4,7089,,,0.28327950835227966,,
4,7099,,,0.23864607512950897,,
4,7109,,,0.02397368848323822,,
4,7119,,,0.13960690796375275,,
4,7129,,,0.012701554223895073,,
4,7139,,,0.19248658418655396,,
4,7149,,,0.5277345180511475,,
4,7159,,,0.3100398778915405,,
4,7169,,,0.012165301479399204,,
4,7179,,,0.011479564942419529,,
4,7189,,,0.19708344340324402,,
4,7199,,,0.12631569802761078,,
4,7209,,,0.09587560594081879,,
4,7219,,,0.5610884428024292,,
4,7229,,,0.038958728313446045,,
4,7239,,,0.06025627627968788,,
4,7249,,,0.0469340980052948,,
4,7259,,,0.7981044054031372,,
4,7269,,,0.41207388043403625,,
4,7279,,,0.014452986419200897,,
4,7289,,,0.05297529697418213,,
4,7299,,,0.0847460925579071,,
4,7309,,,0.14585189521312714,,
4,7319,,,0.17790572345256805,,
4,7329,,,0.032275792211294174,,
4,7339,,,0.048950470983982086,,
4,7349,,,0.4681377708911896,,
4,7359,,,0.1952548325061798,,
4,7369,,,0.14174285531044006,,
4,7379,,,0.2806718647480011,,
4,7389,,,0.7745366096496582,,
4,7399,,,0.1670156866312027,,
4,7409,,,0.05574469640851021,,
4,7419,,,1.243159294128418,,
4,7429,,,0.3024734854698181,,
4,7439,,,0.11436371505260468,,
4,7449,,,0.22280564904212952,,
4,7459,,,0.035089004784822464,,
4,7469,,,0.8799027800559998,,
4,7479,,,0.04587341845035553,,
4,7489,,,0.016424350440502167,,
4,7499,,,0.36356890201568604,,
4,7509,,,0.22656594216823578,,
4,7519,,,0.04727863520383835,,
4,7529,,,0.02912028133869171,,
4,7539,,,0.06729520857334137,,
4,7549,,,2.6391987800598145,,
4,7559,,,0.04687756672501564,,
4,7569,,,0.02533266320824623,,
4,7579,,,0.07594926655292511,,
4,7589,,,0.06493276357650757,,
4,7599,,,0.1781751960515976,,
4,7609,,,0.020277246832847595,,
4,7619,,,0.034692101180553436,,
4,7629,,,1.6378079652786255,,
4,7639,,,0.00706695718690753,,
4,7649,,,0.6204193830490112,,
4,7659,,,0.058743447065353394,,
4,7669,,,0.023228973150253296,,
4,7679,,,0.24297569692134857,,
4,7689,,,0.021558264270424843,,
4,7699,,,1.4684802293777466,,
